fen,target_rating,target_themes,is_legal,is_puzzle,counter_intuitive
8/8/8/3Q2k1/1p6/1P4PK/2q1p2P/8 b - - 0 49,633,"['crushing', 'endgame', 'queenEndgame', 'short']",True,False,False
6k1/R7/1pr1R2p/5pp1/3P4/2r4P/5PP1/6K1 w - - 1 31,1117,"['endgame', 'master', 'mate', 'mateIn1', 'oneMove', 'rookEndgame']",True,True,False
7k/pppq1R2/6Qp/3PP3/4K1nP/2P1b3/PP4P1/8 b - - 8 35,1718,"['crushing', 'deflection', 'endgame', 'fork', 'long']",True,True,False
3r2k1/1b4p1/2p1pp1p/1pP5/1P6/P1n2N1P/2B2PP1/2R3K1 b - - 1 30,1000,"['crushing', 'endgame', 'fork', 'short']",True,True,False
3r1kr1/pQ2np2/5p2/5P2/PP2P1q1/6B1/7P/2R1R1K1 b - - 0 26,2496,"['advantage', 'defensiveMove', 'long', 'middlegame']",True,True,False
6k1/bp3pp1/p6p/3NrQ2/1P5N/P3P3/1qr2PPP/3R1K2 w - - 5 26,1611,"['clearance', 'kingsideAttack', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",True,True,False
8/8/8/7p/1K1k1p1P/3P4/4P3/8 b - - 2 47,943,"['crushing', 'endgame', 'master', 'masterVsMaster', 'pawnEndgame', 'short']",True,True,False
2rqrbk1/1b1n1p2/pp1ppn1Q/6N1/2PP4/2NB3P/PP3PP1/R3R1K1 w - - 3 17,1233,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",True,True,False
1r4k1/5ppp/3p1n2/p1pP4/PpP1q3/1P3Q1P/5PPN/R4K2 b - - 3 26,2018,"['crushing', 'endgame', 'fork', 'short']",True,True,False
4r3/p5kp/5npN/1p1P4/3Bn3/2P5/P4PPP/4RK2 b - - 3 26,1058,"['backRankMate', 'deflection', 'discoveredAttack', 'endgame', 'mate', 'mateIn2', 'short']",True,True,False
1b1r1r1k/pP4p1/8/5n2/PP2Pp2/5N2/Q3KPqN/2R3R1 b - - 2 34,2593,"['advantage', 'middlegame', 'pin', 'short']",True,True,True
4r1k1/2pq3p/1p6/p3B3/2Pn4/1P1Q3P/P4Pb1/2R1R1K1 b - - 0 29,1463,"['crushing', 'fork', 'master', 'middlegame', 'short']",True,False,False
1r3rk1/p4p2/1p1p2qp/4n3/P1PBPpBP/2P5/1Q4P1/R3K2R b KQ - 0 29,1378,"['crushing', 'fork', 'middlegame', 'short']",True,False,False
4r1k1/1p2rp2/p1p2Qp1/7p/2B5/1P1RP2P/P4PP1/2q3K1 w - - 4 27,1330,"['advantage', 'endgame', 'short']",True,True,False
r1bq1rk1/pp3p2/2np3p/4p1p1/2B5/2PQ1Nn1/P1P2PPP/R4RK1 w - - 0 14,1617,"['crushing', 'kingsideAttack', 'middlegame', 'pin', 'short']",True,True,False
rn1qkbnr/3ppppp/2p5/8/1pB5/1Q3P2/PB1P1PPP/RN2K2R w KQkq - 0 8,808,"['attackingF2F7', 'mate', 'mateIn1', 'oneMove', 'opening']",True,True,False
3k4/1P6/2B4p/2P1K3/5Pp1/8/1r6/8 w - - 0 57,2310,"['crushing', 'defensiveMove', 'endgame', 'long']",True,False,False
2q1n1k1/1rP1rpp1/1P4p1/8/8/4PQ2/5PPP/1RR3K1 w - - 1 31,1121,"['advancedPawn', 'crushing', 'middlegame', 'promotion', 'short']",True,True,False
R1b1N3/1p3k2/2p3p1/5q2/1PP3p1/2Q1P1Pp/5P1P/6K1 b - - 0 27,870,"['endgame', 'mate', 'mateIn2', 'short']",True,True,False
r4r2/pp5k/4bBp1/2pqN3/2pP1R2/8/PPP3PP/3R2K1 w - - 0 22,723,"['mate', 'mateIn2', 'middlegame', 'short']",True,True,False
r3k1nr/pp1n1pb1/1qp3p1/4p2p/4P1P1/2NP1N2/PPP1B1P1/R1BQ1R1K b kq - 0 11,1138,"['advantage', 'discoveredAttack', 'kingsideAttack', 'opening', 'short']",True,True,False
4r1k1/5bp1/p4pBp/1p1p3P/8/4R3/PPP3P1/1K6 w - - 1 35,882,"['crushing', 'endgame', 'master', 'short', 'xRayAttack']",True,True,False
2k4r/ppp2ppp/7r/3P4/2P1pBP1/2N4q/PP3P2/R2QR1K1 b - - 0 19,861,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
2k3r1/1pp2p1p/p7/2bb4/2p2B2/5Q2/PP2RPPP/3q1NK1 w - - 10 23,1636,"['advantage', 'discoveredAttack', 'middlegame', 'short']",True,True,False
r3kb1r/3n1ppp/q1p1p3/p2pP3/5PQ1/2P5/PP4PP/RNB2R1K b kq - 1 14,629,"['hangingPiece', 'kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
5rrk/p6q/1p1p4/6b1/3PN1Q1/2P4P/PP4PK/4R3 w - - 0 31,2010,"['advantage', 'defensiveMove', 'master', 'middlegame', 'short']",True,True,False
1Q6/8/7p/5p1P/1K6/6P1/1P3k2/q7 b - - 6 54,831,"['crushing', 'endgame', 'queenEndgame', 'short', 'skewer']",True,False,False
4rk2/pp2rpp1/2p4p/3p4/3P1N2/6nP/PPP1R1PK/5R2 w - - 0 24,1420,"['advantage', 'endgame', 'long', 'pin']",True,True,False
2r1k2r/3bbpp1/p2pp3/1p4B1/2q1nP1p/2N2N1P/PPPQ2P1/3R1R1K w k - 0 19,1626,"['advantage', 'middlegame', 'short']",True,False,False
7k/p1q3p1/5p1p/2R1p3/PQP5/5P1P/5PK1/3r4 b - - 6 31,2357,"['crushing', 'defensiveMove', 'endgame', 'long']",True,True,False
1r3rk1/p1p1b1pp/8/3q4/3NP3/1P3p1P/PBP2P1P/R2Q1RK1 b - - 0 17,989,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",True,True,False
6k1/1pp2pp1/1pbp1q1p/8/2R5/1P1B3P/r4PP1/4Q1K1 w - - 0 25,1707,"['advantage', 'endgame', 'long']",True,True,False
1r4k1/p2n1pp1/1q1bpnP1/3pN3/3P1BP1/r4P2/QP1N4/K2R3R w - - 2 26,2275,"['advancedPawn', 'crushing', 'discoveredAttack', 'kingsideAttack', 'long', 'middlegame']",True,True,False
Q4bk1/5ppp/2p2n2/p1Pp4/8/1r2PN2/5PPP/B5K1 b - - 0 26,651,"['backRankMate', 'endgame', 'fork', 'mate', 'mateIn2', 'short']",True,True,False
2rq1k1r/5p1p/5bp1/p1N5/P2pQ3/BP1P1P2/nKP2P1P/4R2R b - - 4 22,2057,"['advantage', 'long', 'middlegame']",True,False,False
1k4rr/p1q5/1p6/4p1p1/3nQ1P1/5P2/PP3BKp/3R3B w - - 2 32,1859,"['advantage', 'master', 'masterVsMaster', 'middlegame', 'pin', 'sacrifice', 'short']",True,False,False
3r4/p2P3p/8/6Q1/2k1B2P/P7/1q4PK/2q5 w - - 0 34,1314,"['endgame', 'mate', 'mateIn2', 'short']",True,True,False
r1b1k2N/pppp2pp/8/2q1p3/2B1n3/5n2/PPP3PP/RNBQ1R1K b q - 2 11,1367,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short', 'smotheredMate']",True,True,False
8/p4p1k/5Prp/8/1pp2Qq1/3rP1P1/3P3R/R5K1 w - - 2 44,1138,"['crushing', 'deflection', 'endgame', 'short']",True,True,False
r7/1p2b2k/pq4p1/B3pr1n/2P2p2/PN1Q1P2/1P4PP/3R1R1K b - - 4 22,1087,"['clearance', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",True,True,False
5rk1/1qr1ppb1/p4npp/1p1Pp3/1Q6/6P1/PP1BPPBP/2R2RK1 w - - 0 21,1532,"['crushing', 'discoveredAttack', 'middlegame', 'short']",True,False,False
2k1r3/pp1r4/2p2p1p/3pP2q/3P4/3B1PR1/P2QK3/R7 b - - 0 28,1189,"['crushing', 'fork', 'middlegame', 'pin', 'short']",True,True,False
5r2/7k/pq1p2p1/2pPb1Pp/7P/1P1Q4/P2B4/1K3R2 b - - 1 30,2635,"['attraction', 'clearance', 'crushing', 'endgame', 'pin', 'veryLong']",True,True,False
r2q1rk1/1n3p1p/p3pQ2/1p3pN1/8/6PP/2P2PB1/2K4R w - - 6 26,1518,"['crushing', 'kingsideAttack', 'middlegame', 'short']",True,True,False
3rr1k1/pp3ppp/1qn5/2bp1b2/1PP5/P4N1P/1B1NBRP1/R4QK1 b - - 0 17,1768,"['advantage', 'kingsideAttack', 'middlegame', 'pin', 'short']",True,True,False
q5k1/5p2/6p1/7p/1p2P1n1/1P1Q1NP1/5rBP/2R3K1 b - - 0 30,2398,"['advantage', 'long', 'middlegame', 'sacrifice']",True,False,True
5r1k/pp5p/2P4r/8/P2Pp3/8/1P2RP2/4Q1K1 b - - 0 36,1064,"['endgame', 'mate', 'mateIn2', 'queenRookEndgame', 'short']",True,True,False
8/2p1k3/p7/1p6/2P1b3/1B2b2p/P5QP/7K b - - 0 36,1411,"['advancedPawn', 'endgame', 'mate', 'mateIn1', 'oneMove']",True,True,False
2r1R3/p1P2pkp/5qp1/3p4/P7/3B2Pb/2Q2P2/R5K1 b - - 0 30,1673,"['advantage', 'hangingPiece', 'intermezzo', 'middlegame', 'short']",True,True,False
4r3/1b2rk1p/pp2N3/3P1p2/6n1/1PRB4/P2Q2Pq/4RK2 w - - 0 34,2664,"['crushing', 'master', 'middlegame', 'veryLong']",True,True,False
2rq1k1r/1p2b1p1/p3pnQ1/3p4/3P4/2P2N2/PP3PPP/R4RK1 w - - 1 17,1841,"['long', 'mate', 'mateIn3', 'middlegame']",True,True,False
8/8/8/8/p7/Nk3PK1/6P1/8 b - - 9 51,2194,"['crushing', 'defensiveMove', 'endgame', 'hangingPiece', 'veryLong']",True,True,False
5k2/6R1/7K/7P/5rP1/p7/8/8 b - - 0 49,2686,"['advancedPawn', 'crushing', 'endgame', 'master', 'rookEndgame', 'short']",True,False,False
r2qr2Q/2pbk1p1/p1n1p3/1p1nP1N1/3P4/2P5/P2B1PPP/1R3RK1 w - - 7 21,864,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
5k2/R4p1p/p5p1/r3b3/2P1P1P1/7P/P3BK2/8 b - - 8 32,1076,"['crushing', 'endgame', 'fork', 'master', 'short']",True,False,False
4rrk1/3b2pp/p3p3/1p1pPq2/1P1Q4/PN4PP/2R2PK1/2R5 b - - 2 32,1463,"['advantage', 'fork', 'middlegame', 'short']",True,True,False
2n5/4k3/4p3/pq1p2p1/1n6/PQB1P3/1P3PPP/4K2R b K - 0 26,1141,"['advantage', 'discoveredAttack', 'endgame', 'short']",True,True,False
R4bk1/5rP1/5pR1/8/2r5/p5P1/6K1/1q6 w - - 0 42,1698,"['advancedPawn', 'deflection', 'doubleCheck', 'endgame', 'mate', 'mateIn2', 'promotion', 'short']",True,True,False
R4rk1/1r1b1ppp/2N1p3/1p6/2pPn3/2P1P3/4BPPP/4K2R w K - 9 17,933,"['backRankMate', 'deflection', 'mate', 'mateIn2', 'middlegame', 'short']",True,True,False
3r1rk1/1b4np/1p4p1/1Np1qp2/2P5/PP1RP2P/2Q2PP1/1N3RK1 b - - 0 24,1946,"['advantage', 'long', 'middlegame']",True,True,False
6k1/7p/3p2pP/3P4/2PPp3/8/1KR2r2/8 b - - 1 44,1789,"['advancedPawn', 'crushing', 'endgame', 'rookEndgame', 'veryLong']",True,True,True
8/1p5k/p4q1p/3n4/1P4Q1/P2P2P1/5RKP/8 b - - 4 35,1464,"['advantage', 'endgame', 'fork', 'long']",True,True,False
1r6/pr4pp/1Ppkp3/3p4/p2P4/5P2/PR4PP/1R4K1 w - - 1 28,1155,"['advancedPawn', 'crushing', 'discoveredAttack', 'endgame', 'rookEndgame', 'short']",True,True,False
3r2k1/5p1p/2q2bp1/2Npp3/pPQ5/4PB1P/5PP1/3R2K1 b - - 0 29,2260,"['advancedPawn', 'advantage', 'hangingPiece', 'middlegame', 'veryLong']",True,True,True
2r3k1/p4ppp/3b4/3pr3/5P2/3QB1Pq/PPP4P/R4RK1 b - - 0 22,1812,"['crushing', 'long', 'middlegame', 'pin', 'sacrifice']",True,True,False
1r4k1/1r6/p1q2Q1p/P2pp3/1n1pPP2/R6P/1P4P1/5RK1 w - - 0 30,1843,"['crushing', 'master', 'middlegame', 'short']",True,True,False
r3k1r1/ppp1pb1p/2n4B/5p2/4Q1P1/qP5P/2P5/3RR2K w q - 0 25,2101,"['advantage', 'defensiveMove', 'master', 'middlegame', 'short']",True,True,True
8/5p2/p2k3p/1p3p1P/1P1Kb1P1/P7/4B3/8 w - - 0 37,1805,"['bishopEndgame', 'crushing', 'endgame', 'short']",True,True,False
r4r1k/p1p2pp1/1p1ppq1p/n6R/5B2/2PB1bPQ/PPP2P1P/R5K1 w - - 4 18,2480,"['crushing', 'middlegame', 'pin', 'short']",True,False,False
2r4k/p1Q2Rp1/2q4p/8/2p5/7P/P5P1/7K w - - 4 32,1270,"['crushing', 'endgame', 'master', 'short']",True,True,False
2r1r3/pp2P1k1/2q5/3N3Q/5P2/8/PPP3PP/1K2R3 b - - 0 27,868,"['backRankMate', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",True,True,False
8/2k5/p6p/1R5K/8/6P1/8/8 b - - 0 55,805,"['advancedPawn', 'crushing', 'endgame', 'promotion', 'quietMove', 'veryLong']",True,False,False
r4rk1/p3pp1p/1p4p1/3P4/2P4b/1Q3R2/PP2N3/1q1K2R1 w - - 3 35,2182,"['advantage', 'interference', 'long', 'middlegame']",True,True,False
rnbqk1r1/pp4bp/2p1p3/2PnPP2/1PB5/8/PB5P/RN1Q1RK1 w q - 1 17,1787,"['crushing', 'defensiveMove', 'exposedKing', 'fork', 'long', 'middlegame']",True,False,False
4q1k1/4r1p1/2pQNb1p/1p1n4/1P6/1P5P/3B1PP1/4R1K1 b - - 0 26,2172,"['crushing', 'middlegame', 'short']",True,False,True
r6r/pp1q1p1k/2pb1Q1p/3p4/3P1P2/3b2R1/PPP3PP/RN4K1 w - - 0 19,1042,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
5rk1/3qp1b1/1p1p4/1P1b2PQ/p7/P3R3/6P1/4R1K1 w - - 3 30,2024,"['crushing', 'exposedKing', 'middlegame', 'veryLong']",True,True,False
4rrk1/p4pNp/bq6/2bpP3/1p6/1P3R2/PBP3PP/R2Q3K b - - 0 23,2366,"['advantage', 'hangingPiece', 'long', 'middlegame']",True,False,False
r1r2k2/6pp/BR1pbn2/2p5/8/P3PN1P/2P1KPP1/1R6 b - - 4 24,1365,"['advantage', 'attraction', 'fork', 'long', 'middlegame', 'sacrifice']",True,True,False
2b2rk1/r2p1ppp/p3p3/1pR1P3/3PQ3/5N2/q2B1PPP/6K1 w - - 2 22,2393,"['crushing', 'middlegame', 'quietMove', 'veryLong']",True,True,False
8/8/8/7p/5K2/5P1k/8/8 b - - 0 54,1321,"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'promotion', 'quietMove', 'veryLong']",True,False,False
r1b1r1k1/p1q2p1p/2p1pP2/2p1b3/2Pp3P/3P2P1/PP2QP2/R4RK1 w - - 0 19,1088,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",True,True,False
2rr3k/p5p1/1p5p/4Qp2/1P6/2p1qN1P/P5P1/2RR3K b - - 0 29,1819,"['advancedPawn', 'advantage', 'long', 'middlegame']",True,True,False
k7/pp6/2p1rb1Q/8/K3b3/8/8/3R4 b - - 1 44,1920,"['crushing', 'discoveredAttack', 'endgame', 'fork', 'long']",True,False,False
r4rk1/pp1n1ppp/2pb4/5b1q/2PP1p2/3Q1N2/PPB3PP/R1B2RK1 w - - 5 16,847,"['advantage', 'middlegame', 'short']",True,True,False
r4rk1/3R1p1p/5Rp1/p1b1P3/2B2P2/2q4P/2P1QP2/6K1 b - - 4 28,1938,"['advantage', 'master', 'middlegame', 'pin', 'short']",True,True,False
2r3k1/2P2bp1/1R3p1p/rB3P2/8/8/p5PP/R6K w - - 0 33,1718,"['advantage', 'endgame', 'pin', 'short']",True,True,False
3N1k2/5pp1/3bb2p/8/Q2p1q2/5B2/PP4PP/3R3K b - - 0 26,664,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
8/8/8/K1Pk1pp1/1P6/7P/8/8 b - - 0 43,2603,"['crushing', 'endgame', 'pawnEndgame', 'veryLong']",True,True,False
r2k1r2/ppp1n1p1/4P2p/4n3/1qB1P3/8/PP1N2PP/R1B2RK1 w - - 0 16,399,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
8/1b3k1p/pp1p2p1/6Bq/1PPQP3/5r2/P6P/2R2RK1 b - - 3 26,2245,"['master', 'middlegame']",True,True,False
8/p5pk/4pr1p/3pq2P/8/1P3Q2/3bNPP1/5R1K w - - 1 31,996,"['advantage', 'endgame', 'fork', 'master', 'short']",True,True,False
8/8/2R4p/6nk/3b3B/7P/3r1PP1/6K1 w - - 6 58,1132,"['deflection', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",True,True,False
r4r1k/pp4bp/3pB1P1/2n5/3Bn3/2P2Q1P/Pq4P1/1N3RK1 w - - 0 20,1821,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'pin', 'short']",True,True,False
8/8/1p6/1P1rk1pp/4P3/5PKP/8/8 w - - 0 45,1973,"['crushing', 'endgame', 'long']",True,True,False
4r1k1/1ppb3p/p2q2p1/3P1p2/2PQ4/P7/B4PPP/4R1K1 w - - 1 25,1022,"['crushing', 'endgame', 'short']",True,True,False
5n1k/R7/p4p2/3B3p/2pB1N2/1q5b/4R2P/6K1 b - - 1 39,1507,"['advantage', 'fork', 'middlegame', 'short']",True,True,False
3r1rk1/p1p4p/2Q3p1/3p4/2PP4/4P1qP/PP4P1/1R2R1K1 b - - 0 20,1980,"['crushing', 'defensiveMove', 'endgame', 'long']",True,True,False
8/P5r1/7k/R4K1P/6P1/8/8/8 b - - 0 61,1388,"['crushing', 'endgame', 'long', 'rookEndgame', 'skewer']",True,True,False
4k2r/pp3pp1/4p1p1/3p4/3Pn3/2q1B2P/PQ3PP1/K6R w k - 0 21,1259,"['advantage', 'endgame', 'long']",True,True,False
8/1Pk5/2Pb4/1P1P2p1/4KpP1/8/8/8 w - - 2 56,2540,"['advancedPawn', 'bishopEndgame', 'crushing', 'endgame', 'exposedKing', 'promotion', 'veryLong']",True,True,False
2b1k2r/r4ppp/p3pB2/1pb5/8/1B3q2/PPP2PPP/3RR1K1 w k - 0 17,1085,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
r3k2r/1p2p1b1/p2p2p1/3q2Bp/8/7P/PPP1Q1P1/1K3R1R w kq - 0 21,807,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
r1bq1rk1/1ppp1ppp/p7/4p1B1/B2nP1n1/2NP1N2/PPPK2PP/R2Q3R b - - 4 10,1486,"['advantage', 'middlegame', 'short']",True,False,False
5k2/p4p2/2qp1bp1/2p1r3/6Q1/7P/PPP2PR1/3R3K b - - 0 29,1273,"['advantage', 'endgame', 'pin', 'short']",True,True,False
r2n2r1/pp6/3p3R/3b4/3P2P1/3B2kP/P1PN4/6K1 w - - 5 30,1709,"['advantage', 'long', 'middlegame']",True,True,False
1k6/pp4R1/3p3p/2pN4/4rn1P/2P5/1PK5/8 w - - 0 35,623,"['endgame', 'mate', 'mateIn2', 'short']",True,True,False
8/8/p4Q2/k7/2p1P1P1/7R/5K2/rq6 w - - 1 48,2544,"['crushing', 'endgame', 'short']",True,True,False
2kr1b1r/1pp3pp/p1n1qpb1/3N4/P3P3/1Q5P/1P3PPN/2RR2K1 w - - 7 21,1302,"['advantage', 'discoveredAttack', 'long', 'middlegame']",True,True,False
5rk1/ppp3pp/7r/3p4/8/2P3P1/PP1NRq1P/R2Q3K b - - 11 22,1333,"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
r4q2/p1p3k1/1bp5/3pNn2/1P1P4/P1N5/2bQ2PP/5RK1 w - - 2 22,1529,"['crushing', 'middlegame', 'short']",True,False,False
3r1rk1/p4pp1/1p5p/2pB4/2P5/1P1R3P/1b3PP1/3R2K1 w - - 0 26,839,"['advantage', 'discoveredAttack', 'endgame', 'short']",True,True,False
8/6p1/2k5/Pp5p/3K3P/6P1/8/8 b - - 0 57,2182,"['crushing', 'endgame', 'pawnEndgame', 'quietMove', 'veryLong', 'zugzwang']",True,False,False
8/6k1/6p1/3n4/2KP4/rppN2P1/7P/2R5 w - - 0 48,1851,"['crushing', 'endgame', 'hangingPiece', 'short']",True,True,False
r1bq1k1r/p5b1/2pp1nBp/4p3/1P2Pp2/1QP2pP1/P4P1P/R1B1RNK1 w - - 0 19,614,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
8/6pk/1pqr2bp/8/2P2Q2/7P/3R2PK/5R2 b - - 1 40,1733,"['advantage', 'endgame', 'short', 'skewer']",True,True,False
2q3k1/p2bQppp/1p2p3/3pP3/3P4/5N2/P4PPP/4K2R b K - 0 22,1621,"['endgame', 'mate', 'mateIn2', 'short']",True,True,False
k2r3r/ppp3pp/2q2p2/5b2/Q7/4BN2/P4PPP/1R4K1 w - - 0 18,904,"['mate', 'mateIn1', 'middlegame', 'oneMove', 'queensideAttack']",True,True,False
2r2rk1/pb2bp1p/1p1p2p1/2pP4/4q3/1PQ5/PB3PNP/R4R1K w - - 0 22,543,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
r3r3/p2qkppp/3b4/2pQ4/8/4P3/PP3PPP/RN3RK1 b - - 1 20,803,"['advantage', 'discoveredAttack', 'kingsideAttack', 'middlegame', 'short']",True,True,False
8/5p2/7P/5bK1/1p6/2k5/8/8 w - - 0 58,934,"['advancedPawn', 'crushing', 'endgame', 'hangingPiece', 'long', 'promotion']",True,True,False
8/6bp/2k3p1/1p2p1n1/1P2PP2/N3KP2/P6P/B7 b - - 0 38,1548,"['advantage', 'attraction', 'endgame', 'long', 'master']",True,True,False
2r3k1/2q2pp1/4p1p1/p7/7Q/1P5P/P1rR1PP1/3R2K1 b - - 1 26,1093,"['clearance', 'crushing', 'endgame', 'fork', 'long']",True,False,False
1r1qk2r/3n1ppp/2Q1pn2/b2p4/3P4/1PN1P3/P2B1PPP/R3K1NR b KQk - 0 14,1805,"['advantage', 'long', 'opening']",True,True,False
2k2r2/pppb2pr/3bpq2/3pN1Bp/3Pp2P/2P1P3/PP3PP1/R2Q1K1R b - - 2 17,543,"['mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
3r4/1R1P1p2/p2b1k1p/Np1np3/4P3/8/P5P1/6K1 w - - 0 51,2288,"['crushing', 'endgame', 'master', 'short']",True,False,False
r1b1kb1r/pp2pppp/5n2/2PNn3/8/5N2/PqP1PPPP/R2QKB1R w KQkq - 0 8,1364,"['cornerMate', 'mate', 'mateIn1', 'oneMove', 'opening']",True,True,False
r3r1k1/p4p1p/2Np3p/8/3P1q2/P4P1P/1P6/R2Q1RK1 b - - 0 19,1095,"['crushing', 'middlegame', 'short']",True,True,False
r1b2k1r/pp1pn3/3Npp1p/q5pQ/B2pP3/3P4/PPP2PPP/1RB1R1K1 b - - 0 15,776,"['hangingPiece', 'kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",True,True,False
4r1k1/pb6/1p5p/2p1q1P1/6R1/2P3Q1/P1P2PP1/6K1 w - - 0 36,1460,"['crushing', 'deflection', 'discoveredAttack', 'endgame', 'exposedKing', 'long']",True,True,True
2r5/pp2kp2/8/2p4p/2BnPP2/P6P/1PP3r1/2KR3R b - - 2 20,1242,"['crushing', 'endgame', 'fork', 'short']",True,True,False
4r3/p7/1pp2k1P/3p1p2/4rNp1/2PQ1nP1/P1P2P2/3K3R b - - 0 29,1076,"['endgame', 'mate', 'mateIn2', 'short']",True,True,False
8/8/6p1/7p/5K1P/5P2/4k3/8 b - - 7 54,1554,"['crushing', 'endgame', 'pawnEndgame', 'veryLong']",True,True,False
2R5/5ppk/4p2p/8/2Pq4/4N1Q1/1r1r1P1P/R5K1 b - - 6 29,1418,"['advantage', 'middlegame', 'short']",True,False,False
4r1k1/1p3ppp/p2q4/3B2bP/8/5Q2/8/5K2 w - - 0 41,857,"['endgame', 'fork', 'long', 'mate', 'mateIn3']",True,True,False
4r1rk/pbp3pp/1pn4N/8/3q2PP/3B4/PPP5/1K1R1R2 w - - 0 24,904,"['mate', 'mateIn1', 'middlegame', 'oneMove', 'smotheredMate']",True,True,False
2R5/5pkp/3p2p1/2b1p3/4n3/3r1NP1/5PKP/1R6 b - - 1 34,1628,"['advantage', 'attraction', 'endgame', 'fork', 'long', 'sacrifice']",True,True,False
2r3k1/4qppp/4p3/2p1Q3/4P3/2R5/1r3PPP/2R3K1 w - - 0 27,2166,"['crushing', 'discoveredAttack', 'endgame', 'short']",True,False,False
6k1/pp3p2/5P2/2p5/6qr/1P2Q3/P5PP/1B1r1R1K w - - 13 34,1300,"['endgame', 'mate', 'mateIn1', 'oneMove']",True,True,False
7k/1p3Qp1/pbp4p/2P5/4r3/5P2/P1P3PP/7K b - - 0 29,1170,"['backRankMate', 'endgame', 'mate', 'mateIn1', 'oneMove']",True,True,False
5nk1/4ppbp/6p1/4P2n/2P3qP/5QN1/P4BK1/R6R b - - 2 26,1205,"['advantage', 'middlegame', 'short']",True,True,False
r4rk1/p6p/2p2ppQ/2p5/2P1bp2/1BB5/P2Rq1PP/2R4K b - - 2 24,1747,"['advantage', 'discoveredAttack', 'kingsideAttack', 'middlegame', 'sacrifice', 'veryLong']",True,True,False
3r2r1/nkpq1pbp/1p2p3/1Q1p1p2/N2P1P2/P3P1P1/1KP3BP/3RR3 w - - 1 24,1927,"['crushing', 'long', 'middlegame', 'pin']",True,True,False
8/8/3K2p1/1kP4p/1p6/8/8/8 w - - 0 60,417,"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'short']",True,False,False
r1bqnrk1/pp1p1p1p/2n1p1p1/4b3/2BN4/2N4P/PPP2PP1/R1BQR1K1 w - - 0 11,1361,"['advantage', 'capturingDefender', 'intermezzo', 'opening', 'short']",True,True,False
5k2/6pp/2PP4/1p2p3/1n2b3/4q3/P3B1PP/2RQ1K2 b - - 1 30,1950,"['advantage', 'endgame', 'long']",True,True,False
r5k1/5ppp/8/4pN2/b3P3/p1P4P/pr2q1PK/R1Q2R2 w - - 2 32,1786,"['advantage', 'long', 'middlegame']",True,True,False
8/5R2/5p1k/6p1/3P1N2/7P/BP1n2PK/4rb2 b - - 1 41,1668,"['advantage', 'endgame', 'short']",True,True,False
8/5p2/6p1/3k1p1p/5P1P/4PKP1/8/8 b - - 1 41,2752,"['crushing', 'defensiveMove', 'endgame', 'pawnEndgame', 'veryLong', 'zugzwang']",True,True,False
rnb4r/ppp4p/2k1p3/3p4/2NPn1q1/2P5/P1PB2B1/2K2R1Q w - - 2 23,1052,"['crushing', 'fork', 'middlegame', 'short']",True,True,False
2b2rk1/1p1n2pp/p3p2q/3pN3/2pP4/2P3PP/PPB1Q1K1/5R2 w - - 1 25,2213,"['crushing', 'discoveredAttack', 'kingsideAttack', 'middlegame', 'short']",True,False,False
8/1p2Pk2/p1p5/P4NP1/1P1p1K2/3P4/8/5r2 w - - 1 51,2098,"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'master', 'masterVsMaster', 'promotion', 'veryLong']",True,True,False
8/2N1k3/5p2/6pp/P3P3/2P2P2/1r4rP/R3RK2 b - - 0 33,926,"['blindSwineMate', 'endgame', 'mate', 'mateIn1', 'oneMove']",True,True,False
1r4k1/5pp1/7p/Q7/8/1p4R1/5PPK/2q5 w - - 0 32,1692,"['crushing', 'endgame', 'short']",True,True,False
